index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result,season
515,2,0022200033,h,1,413.0,4.0,14,8,8,0,2,1,0,0,0,False,,-6,0,0,0,0,Opp Made FT,2022-23
516,2,0022200033,h,1,409.0,10.0,14,8,6,0,0,0,0,0,0,False,,-6,0,0,0,0,Turnover,2022-23
517,2,0022200033,h,1,399.0,9.0,14,10,6,0,2,0,0,0,0,False,17.0,-8,0,0,0,0,Opp Made FG,2022-23
518,2,0022200033,h,1,390.0,16.0,17,10,4,3,0,0,0,3,3,False,26.0,3,0,0,0,0,Made FG,2022-23
520,2,0022200033,h,1,374.0,20.0,17,10,7,0,0,0,0,3,3,False,19.0,3,0,0,0,0,Defensive Rebound,2022-23
527,2,0022200033,h,1,354.0,13.0,19,10,7,2,0,0,1,5,5,False,2.0,5,0,0,0,0,Made FG,2022-23
528,2,0022200033,h,1,341.0,18.0,19,13,9,0,3,0,0,2,5,False,27.0,-3,0,0,0,0,Opp Made FG,2022-23
529,2,0022200033,h,1,323.0,9.0,22,13,6,3,0,0,0,5,8,False,25.0,3,0,0,0,0,Made FG,2022-23
535,2,0022200033,h,1,314.0,17.0,22,13,9,0,0,0,0,3,5,False,17.0,3,0,2,0,0,Defensive Rebound,2022-23
538,2,0022200033,h,1,297.0,22.0,22,13,9,0,0,0,0,3,5,False,3.0,3,0,0,0,0,Defensive Rebound,2022-23
544,2,0022200033,h,1,275.0,11.0,22,13,9,0,0,1,0,0,3,False,26.0,3,0,1,0,0,Defensive Rebound,2022-23
545,2,0022200033,h,1,264.0,18.0,25,13,9,3,0,0,0,3,6,False,27.0,6,0,0,0,0,Made FG,2022-23
546,2,0022200033,h,1,246.0,24.0,25,16,12,0,3,0,0,3,3,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
548,2,0022200033,h,1,222.0,17.0,25,16,9,0,0,0,0,3,3,False,7.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
549,2,0022200033,h,1,205.0,6.0,25,16,9,0,0,0,0,0,3,False,,-3,0,0,0,0,Opp Turnover,2022-23
551,2,0022200033,h,1,199.0,6.0,27,16,9,2,0,0,0,2,5,False,1.0,2,0,0,0,0,Made FG,2022-23
554,2,0022200033,h,1,193.0,12.0,27,16,11,0,0,0,0,2,2,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
559,2,0022200033,h,1,181.0,15.0,29,16,11,2,0,0,0,4,4,False,12.0,4,1,0,0,0,Made FG,2022-23
560,2,0022200033,h,1,166.0,17.0,29,18,13,0,2,0,0,2,4,False,3.0,-2,0,0,0,0,Opp Made FG,2022-23
565,2,0022200033,h,1,149.0,16.0,32,18,11,3,0,0,0,5,7,False,24.0,3,0,0,1,0,Made FG,2022-23
567,2,0022200033,h,1,133.0,24.0,32,21,14,0,3,1,0,3,5,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
569,2,0022200033,h,1,109.0,16.0,32,21,11,0,0,0,0,3,5,False,20.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
571,2,0022200033,h,1,93.0,12.0,32,21,11,0,0,0,0,0,3,False,27.0,-3,0,0,0,0,Defensive Rebound,2022-23
576,2,0022200033,h,1,81.0,1.0,35,21,11,3,0,0,1,3,6,False,3.0,3,0,0,0,0,Made FT,2022-23
577,2,0022200033,h,1,80.0,14.0,35,23,14,0,2,0,0,3,3,False,4.0,-2,0,0,0,0,Opp Made FG,2022-23
581,2,0022200033,h,1,66.0,10.899999999999999,36,23,12,1,0,0,1,4,4,False,,1,0,0,0,0,Made FT,2022-23
583,2,0022200033,h,1,55.1,26.1,36,23,13,0,0,0,0,1,4,False,27.0,1,0,0,0,0,Defensive Rebound,2022-23
584,2,0022200033,h,1,29.0,6.199999999999999,39,23,13,3,0,0,0,4,7,False,26.0,4,0,0,0,0,Made FG,2022-23
588,2,0022200033,h,1,22.8,22.8,39,23,16,0,0,0,0,3,4,False,5.0,4,1,0,0,0,Period End,2022-23
592,2,0022200033,h,2,720.0,28.0,39,23,16,0,0,1,0,3,4,False,26.0,4,0,0,0,0,Defensive Rebound,2022-23
594,2,0022200033,h,2,692.0,17.0,39,23,16,0,0,0,0,0,3,False,17.0,4,0,0,0,0,Opp Defensive Rebound,2022-23
596,2,0022200033,h,2,675.0,6.0,39,23,16,0,0,0,1,0,3,False,,4,0,0,0,0,Opp Turnover,2022-23
599,2,0022200033,h,2,669.0,14.0,39,23,16,0,0,0,0,0,0,False,6.0,4,0,0,0,0,Opp Defensive Rebound,2022-23
600,2,0022200033,h,2,655.0,5.0,39,26,16,0,3,0,0,0,0,False,27.0,-3,0,0,0,0,Opp Made FG,2022-23
601,2,0022200033,h,2,650.0,20.0,39,26,13,0,0,0,0,0,0,False,,-3,0,0,0,0,Turnover,2022-23
606,2,0022200033,h,2,630.0,15.0,39,26,13,0,0,1,0,0,0,False,12.0,-3,0,0,0,0,Defensive Rebound,2022-23
611,2,0022200033,h,2,615.0,8.0,41,26,13,2,0,0,1,2,2,False,1.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
613,2,0022200033,h,2,607.0,13.0,41,26,15,0,0,0,0,2,2,False,16.0,2,0,0,0,0,Defensive Rebound,2022-23
614,2,0022200033,h,2,594.0,8.0,44,26,15,3,0,0,0,5,5,False,30.0,5,0,0,0,0,Made FG,2022-23
616,2,0022200033,h,2,586.0,18.0,44,26,18,0,0,0,0,3,5,False,14.0,5,0,0,0,0,Defensive Rebound,2022-23
619,2,0022200033,h,2,568.0,26.0,44,26,18,0,0,0,0,3,5,False,27.0,5,0,0,0,0,Opp Defensive Rebound,2022-23
620,2,0022200033,h,2,542.0,10.0,44,28,18,0,2,0,0,0,3,False,7.0,-2,0,0,0,0,Opp Made FG,2022-23
621,2,0022200033,h,2,532.0,18.0,47,28,16,3,0,0,0,3,6,False,27.0,3,0,0,0,0,Made FG,2022-23
624,2,0022200033,h,2,514.0,24.0,47,30,19,0,2,0,0,3,3,False,3.0,-2,0,0,0,1,Opp Made FG,2022-23
626,2,0022200033,h,2,490.0,23.0,47,30,17,0,0,0,0,3,3,False,9.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
628,2,0022200033,h,2,467.0,8.0,47,30,17,0,0,0,0,0,3,False,4.0,-2,0,0,0,0,Defensive Rebound,2022-23
630,2,0022200033,h,2,459.0,6.0,47,30,17,0,0,0,0,0,3,False,0.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
632,2,0022200033,h,2,453.0,8.0,47,30,17,0,0,0,0,0,0,False,29.0,-2,0,0,0,0,Defensive Rebound,2022-23
635,2,0022200033,h,2,445.0,9.0,47,30,17,0,0,0,0,0,0,False,5.0,-2,0,0,0,0,Defensive Rebound,2022-23
639,2,0022200033,h,2,436.0,8.0,49,30,17,2,0,0,1,2,2,False,,2,0,0,0,0,Made FT,2022-23
640,2,0022200033,h,2,428.0,12.0,49,30,19,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
652,2,0022200033,h,2,416.0,24.0,51,30,19,2,0,0,0,4,4,False,2.0,4,1,3,0,0,Made FG,2022-23
658,2,0022200033,h,2,392.0,13.0,51,32,21,0,2,1,0,2,4,False,,-2,0,0,0,0,Opp Made FT,2022-23
659,2,0022200033,h,2,379.0,14.0,54,32,19,3,0,0,0,5,7,False,27.0,3,0,0,0,0,Made FG,2022-23
660,2,0022200033,h,2,365.0,11.0,54,35,22,0,3,0,0,3,5,False,26.0,-3,0,0,0,0,Opp Made FG,2022-23
661,2,0022200033,h,2,354.0,17.0,54,35,19,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover,2022-23
663,2,0022200033,h,2,337.0,5.0,54,37,19,0,2,0,0,0,3,False,1.0,-5,0,0,0,0,Opp Made FG,2022-23
664,2,0022200033,h,2,332.0,13.0,54,37,17,0,0,0,0,0,3,False,,-5,0,0,0,0,Turnover,2022-23
669,2,0022200033,h,2,319.0,15.0,54,37,17,0,0,0,0,0,0,False,27.0,-5,0,1,0,0,Defensive Rebound,2022-23
670,2,0022200033,h,2,304.0,12.0,56,37,17,2,0,0,0,2,2,False,6.0,2,0,0,0,0,Made FG,2022-23
671,2,0022200033,h,2,292.0,19.0,56,40,19,0,3,0,0,2,2,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
673,2,0022200033,h,2,273.0,18.0,56,40,16,0,0,0,0,2,2,False,28.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
678,2,0022200033,h,2,255.0,20.0,56,40,16,0,0,0,0,0,2,False,4.0,-3,1,0,0,0,Opp Defensive Rebound,2022-23
679,2,0022200033,h,2,235.0,11.0,56,43,16,0,3,0,0,0,2,False,28.0,-6,0,0,0,0,Opp Made FG,2022-23
684,2,0022200033,h,2,224.0,25.0,58,43,13,2,0,0,0,2,2,False,1.0,2,0,0,1,0,Made FG,2022-23
688,2,0022200033,h,2,199.0,13.0,58,45,15,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT,2022-23
690,2,0022200033,h,2,186.0,20.0,58,45,13,0,0,0,1,2,2,False,,-2,0,0,0,0,Turnover,2022-23
693,2,0022200033,h,2,166.0,9.0,58,47,13,0,2,0,0,0,2,False,4.0,-4,0,1,0,0,Opp Made FG,2022-23
694,2,0022200033,h,2,157.0,20.0,60,47,11,2,0,0,0,2,4,False,2.0,2,0,0,0,0,Made FG,2022-23
696,2,0022200033,h,2,137.0,15.0,60,47,13,0,0,0,0,2,2,False,27.0,2,0,0,0,0,Defensive Rebound,2022-23
699,2,0022200033,h,2,122.0,21.0,60,47,13,0,0,0,1,2,2,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
703,2,0022200033,h,2,101.0,14.0,60,47,13,0,0,0,0,0,2,False,4.0,2,1,0,0,0,Turnover,2022-23
706,2,0022200033,h,2,87.0,8.0,60,47,13,0,0,0,0,0,2,False,2.0,2,0,0,0,0,Defensive Rebound,2022-23
707,2,0022200033,h,2,79.0,4.0,62,47,13,2,0,0,0,2,2,False,3.0,4,0,0,0,0,Made FG,2022-23
712,2,0022200033,h,2,75.0,16.5,62,48,15,0,1,1,0,2,2,False,,-1,0,0,0,0,Defensive Rebound,2022-23
717,2,0022200033,h,2,58.5,18.299999999999997,62,48,14,0,0,0,1,2,2,False,,-1,0,0,0,0,Opp Defensive Rebound,2022-23
719,2,0022200033,h,2,40.2,14.500000000000004,62,48,14,0,0,0,0,0,2,False,27.0,-1,0,0,0,0,Defensive Rebound,2022-23
722,2,0022200033,h,2,25.7,18.0,65,48,14,3,0,0,1,3,5,False,1.0,3,0,0,0,0,Made FT,2022-23
725,2,0022200033,h,2,7.7,7.7,65,48,17,0,0,0,0,3,3,False,20.0,3,0,1,0,0,Period End,2022-23
728,2,0022200033,h,3,720.0,22.0,65,48,17,0,0,0,0,3,3,False,18.0,3,0,0,0,0,Defensive Rebound,2022-23
730,2,0022200033,h,3,698.0,9.0,65,48,17,0,0,0,0,0,3,False,26.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
736,2,0022200033,h,3,689.0,8.0,65,49,17,0,1,1,0,0,3,False,29.0,-1,0,1,0,0,Opp Made FT,2022-23
739,2,0022200033,h,3,681.0,26.0,65,49,16,0,0,0,1,0,0,False,10.0,-1,0,0,0,0,Opp Defensive Rebound,2022-23
740,2,0022200033,h,3,655.0,5.0,65,52,16,0,3,0,0,0,0,False,27.0,-4,0,0,0,0,Opp Made FG,2022-23
743,2,0022200033,h,3,650.0,13.0,68,52,13,3,0,0,1,3,3,False,5.0,3,0,0,0,0,Made FT,2022-23
744,2,0022200033,h,3,637.0,7.0,68,55,16,0,3,0,0,3,3,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
745,2,0022200033,h,3,630.0,12.0,71,55,13,3,0,0,0,6,6,False,29.0,3,0,0,0,0,Made FG,2022-23
747,2,0022200033,h,3,618.0,16.0,71,55,16,0,0,0,0,3,6,False,26.0,3,0,0,0,0,Defensive Rebound,2022-23
750,2,0022200033,h,3,602.0,13.0,73,55,16,2,0,0,0,5,8,False,28.0,5,1,0,0,0,Made FG,2022-23
753,2,0022200033,h,3,589.0,24.0,73,55,18,0,0,0,0,2,5,False,6.0,5,0,0,0,0,Opp Defensive Rebound,2022-23
757,2,0022200033,h,3,565.0,4.0,73,57,18,0,2,1,0,2,5,False,3.0,-2,0,0,0,0,Defensive Rebound,2022-23
758,2,0022200033,h,3,561.0,1.0,73,57,16,0,0,0,0,0,2,False,,-2,0,0,0,0,Turnover,2022-23
760,2,0022200033,h,3,560.0,5.0,73,60,16,0,3,0,0,0,2,False,29.0,-5,0,0,0,0,Opp Made FG,2022-23
762,2,0022200033,h,3,555.0,19.0,73,60,13,0,0,0,0,0,0,False,20.0,-5,0,0,0,0,Opp Defensive Rebound,2022-23
763,2,0022200033,h,3,536.0,4.0,73,63,13,0,3,0,0,0,0,False,26.0,-8,0,0,0,0,Opp Made FG,2022-23
765,2,0022200033,h,3,532.0,13.0,75,63,10,2,0,0,0,2,2,False,4.0,2,0,0,1,0,Made FG,2022-23
767,2,0022200033,h,3,519.0,15.0,75,63,12,0,0,0,0,2,2,False,19.0,2,0,0,0,0,Defensive Rebound,2022-23
768,2,0022200033,h,3,504.0,11.0,75,63,12,0,0,0,0,2,2,False,,2,0,0,0,0,Turnover,2022-23
772,2,0022200033,h,3,493.0,24.0,75,65,12,0,2,0,0,0,2,False,9.0,-2,0,1,0,0,Opp Made FG,2022-23
773,2,0022200033,h,3,469.0,12.0,77,65,10,2,0,0,0,2,4,False,2.0,2,0,0,0,0,Made FG,2022-23
775,2,0022200033,h,3,457.0,16.0,77,65,12,0,0,1,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
777,2,0022200033,h,3,441.0,3.0,79,65,12,2,0,0,0,4,4,False,2.0,4,0,0,0,0,Made FG,2022-23
779,2,0022200033,h,3,438.0,17.0,79,65,14,0,0,0,0,2,4,False,18.0,4,0,0,0,0,Defensive Rebound,2022-23
783,2,0022200033,h,3,421.0,15.0,79,65,14,0,0,0,0,2,4,False,27.0,4,1,0,0,0,Opp Defensive Rebound,2022-23
786,2,0022200033,h,3,406.0,6.0,79,65,14,0,0,0,0,0,2,False,6.0,4,0,0,0,0,Opp Defensive Rebound,2022-23
790,2,0022200033,h,3,400.0,1.0,79,67,14,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT,2022-23
793,2,0022200033,h,3,399.0,21.0,82,67,12,3,0,0,1,3,3,False,27.0,3,0,0,0,0,Made FG,2022-23
796,2,0022200033,h,3,378.0,21.0,82,67,15,0,0,0,0,3,3,False,7.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
799,2,0022200033,h,3,357.0,6.0,82,67,15,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover,2022-23
802,2,0022200033,h,3,351.0,18.0,82,67,15,0,0,0,0,0,3,False,9.0,3,0,0,0,0,Defensive Rebound,2022-23
806,2,0022200033,h,3,333.0,6.0,84,67,15,2,0,0,0,2,5,False,24.0,5,1,0,0,0,Made FG,2022-23
809,2,0022200033,h,3,327.0,24.0,84,70,17,0,3,0,0,2,2,False,28.0,-3,0,1,0,0,Opp Made FG,2022-23
812,2,0022200033,h,3,303.0,26.0,84,70,14,0,0,0,0,2,2,False,26.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
813,2,0022200033,h,3,277.0,9.0,84,70,14,0,0,0,0,0,2,False,,-3,0,0,0,0,Opp Turnover,2022-23
817,2,0022200033,h,3,268.0,9.0,86,70,14,2,0,0,0,2,4,False,2.0,2,1,0,0,0,Made FG,2022-23
818,2,0022200033,h,3,259.0,16.0,86,73,16,0,3,0,0,2,2,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
820,2,0022200033,h,3,243.0,13.0,86,73,13,0,0,1,0,2,2,False,,-3,0,0,0,0,Turnover,2022-23
827,2,0022200033,h,3,230.0,15.0,86,74,13,0,1,1,0,0,2,False,,-4,0,0,0,0,Defensive Rebound,2022-23
829,2,0022200033,h,3,215.0,24.0,89,74,12,3,0,0,1,3,5,False,27.0,3,0,0,0,0,Made FG,2022-23
832,2,0022200033,h,3,191.0,21.0,89,76,15,0,2,0,0,3,3,False,4.0,-2,0,1,0,0,Opp Made FG,2022-23
833,2,0022200033,h,3,170.0,17.0,91,76,13,2,0,0,0,5,5,False,4.0,2,0,0,0,0,Made FG,2022-23
834,2,0022200033,h,3,153.0,10.0,91,76,15,0,0,0,0,2,5,False,,2,0,0,0,0,Opp Turnover,2022-23
839,2,0022200033,h,3,143.0,25.0,91,76,15,0,0,0,0,2,5,False,26.0,2,0,0,0,1,Opp Defensive Rebound,2022-23
841,2,0022200033,h,3,118.0,18.0,91,76,15,0,0,0,0,0,2,False,12.0,2,0,0,0,0,Defensive Rebound,2022-23
842,2,0022200033,h,3,100.0,8.0,91,76,15,0,0,0,0,0,2,False,,2,0,0,0,0,Turnover,2022-23
845,2,0022200033,h,3,92.0,3.0,91,76,15,0,0,0,1,0,0,False,,2,0,0,0,0,Opp Turnover,2022-23
851,2,0022200033,h,3,89.0,10.0,94,77,15,3,1,1,1,3,3,False,3.0,1,0,0,0,0,Made FT,2022-23
852,2,0022200033,h,3,79.0,15.0,94,79,17,0,2,0,0,3,3,False,8.0,-2,0,0,0,0,Opp Made FG,2022-23
853,2,0022200033,h,3,64.0,17.9,96,79,15,2,0,0,0,5,5,False,17.0,2,0,0,0,0,Made FG,2022-23
855,2,0022200033,h,3,46.1,16.200000000000003,96,79,17,0,0,0,0,2,5,False,24.0,2,0,0,0,0,Defensive Rebound,2022-23
857,2,0022200033,h,3,29.9,6.199999999999999,96,79,17,0,0,1,0,2,5,False,,2,0,0,0,0,Turnover,2022-23
860,2,0022200033,h,3,23.7,23.7,96,79,17,0,0,0,0,0,2,False,24.0,2,0,1,0,0,Period End,2022-23
863,2,0022200033,h,4,720.0,17.0,96,79,17,0,0,0,0,0,2,False,25.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
868,2,0022200033,h,4,703.0,15.0,96,80,17,0,1,1,0,0,0,False,,-1,0,0,0,0,Defensive Rebound,2022-23
870,2,0022200033,h,4,688.0,16.0,96,80,16,0,0,0,0,0,0,False,6.0,-1,0,0,0,0,Opp Defensive Rebound,2022-23
874,2,0022200033,h,4,672.0,21.0,96,80,16,0,0,0,0,0,0,False,28.0,-1,0,1,0,0,Opp Turnover,2022-23
877,2,0022200033,h,4,651.0,6.0,96,80,16,0,0,1,0,0,0,False,,-1,0,0,0,0,Turnover,2022-23
879,2,0022200033,h,4,645.0,17.0,96,80,16,0,0,0,0,0,0,False,19.0,-1,0,0,0,0,Defensive Rebound,2022-23
880,2,0022200033,h,4,628.0,7.0,98,80,16,2,0,0,0,2,2,False,19.0,2,0,0,0,0,Made FG,2022-23
882,2,0022200033,h,4,621.0,22.0,98,80,18,0,0,0,0,2,2,False,7.0,2,0,0,0,0,Defensive Rebound,2022-23
883,2,0022200033,h,4,599.0,4.0,100,80,18,2,0,0,0,4,4,False,1.0,4,0,0,0,0,Made FG,2022-23
887,2,0022200033,h,4,595.0,31.0,100,80,20,0,0,0,0,2,4,False,7.0,4,0,0,0,1,Defensive Rebound,2022-23
891,2,0022200033,h,4,564.0,0.0,102,80,20,2,0,0,1,4,6,False,,6,0,0,0,0,Made FT,2022-23
895,2,0022200033,h,4,564.0,20.0,102,80,22,0,0,0,0,2,4,False,26.0,6,0,1,0,0,Defensive Rebound,2022-23
896,2,0022200033,h,4,544.0,8.0,105,80,22,3,0,0,0,5,7,False,24.0,9,0,0,0,0,Made FG,2022-23
897,2,0022200033,h,4,536.0,12.0,105,83,25,0,3,0,0,3,5,False,27.0,-3,0,0,0,0,Opp Made FG,2022-23
899,2,0022200033,h,4,524.0,26.0,105,83,22,0,0,0,0,3,5,False,2.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
900,2,0022200033,h,4,498.0,10.0,105,85,22,0,2,0,0,0,3,False,3.0,-5,0,0,0,0,Opp Made FG,2022-23
905,2,0022200033,h,4,488.0,10.0,105,85,20,0,0,0,0,0,3,False,,-5,0,0,1,0,Turnover,2022-23
907,2,0022200033,h,4,478.0,22.0,105,85,20,0,0,0,0,0,0,False,13.0,-5,0,0,0,0,Defensive Rebound,2022-23
910,2,0022200033,h,4,456.0,12.0,105,85,20,0,0,0,0,0,0,False,9.0,-5,0,0,0,0,Defensive Rebound,2022-23
914,2,0022200033,h,4,444.0,4.0,106,85,20,1,0,0,1,1,1,False,,1,0,0,0,0,Opp Defensive Rebound,2022-23
915,2,0022200033,h,4,440.0,8.0,106,88,21,0,3,0,0,1,1,False,26.0,-3,0,0,0,0,Opp Made FG,2022-23
916,2,0022200033,h,4,432.0,20.0,109,88,18,3,0,0,0,4,4,False,27.0,3,0,0,0,0,Made FG,2022-23
919,2,0022200033,h,4,412.0,17.0,109,90,21,0,2,1,0,3,4,False,2.0,-2,0,0,0,0,Opp Made FG,2022-23
921,2,0022200033,h,4,395.0,19.0,109,90,19,0,0,0,0,3,4,False,27.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
922,2,0022200033,h,4,376.0,7.0,109,92,19,0,2,0,0,0,3,False,6.0,-4,0,0,0,0,Opp Made FG,2022-23
924,2,0022200033,h,4,369.0,17.0,109,92,17,0,0,0,0,0,3,False,20.0,-4,0,0,0,0,Opp Defensive Rebound,2022-23
925,2,0022200033,h,4,352.0,6.0,109,94,17,0,2,0,0,0,0,False,2.0,-6,0,0,0,0,Opp Made FG,2022-23
927,2,0022200033,h,4,346.0,23.0,109,94,15,0,0,0,0,0,0,False,21.0,-6,0,0,0,0,Opp Defensive Rebound,2022-23
931,2,0022200033,h,4,323.0,7.0,109,97,15,0,3,1,0,0,0,False,12.0,-9,0,0,0,0,Opp Made FT,2022-23
932,2,0022200033,h,4,316.0,17.0,112,97,12,3,0,0,0,3,3,False,26.0,3,0,0,0,0,Made FG,2022-23
933,2,0022200033,h,4,299.0,16.0,112,97,15,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover,2022-23
937,2,0022200033,h,4,283.0,15.0,113,97,15,1,0,0,1,4,4,False,,4,0,0,0,0,Made FT,2022-23
938,2,0022200033,h,4,268.0,16.0,113,99,16,0,2,0,0,1,4,False,2.0,-2,0,0,0,0,Opp Made FG,2022-23
941,2,0022200033,h,4,252.0,24.0,115,99,14,2,0,0,0,3,6,False,3.0,2,1,0,0,0,Made FG,2022-23
951,2,0022200033,h,4,228.0,31.0,115,99,16,0,0,0,0,2,3,False,26.0,2,0,0,0,1,Defensive Rebound,2022-23
952,2,0022200033,h,4,197.0,20.0,117,99,16,2,0,0,0,4,5,False,2.0,4,0,0,0,0,Made FG,2022-23
954,2,0022200033,h,4,177.0,26.0,117,99,18,0,0,0,0,2,4,False,16.0,4,0,0,0,0,Defensive Rebound,2022-23
955,2,0022200033,h,4,151.0,11.0,119,99,18,2,0,0,0,4,6,False,15.0,6,0,0,0,0,Made FG,2022-23
961,2,0022200033,h,4,140.0,19.0,119,99,20,0,0,1,0,2,4,False,,6,0,0,0,0,Opp Turnover,2022-23
962,2,0022200033,h,4,121.0,16.0,121,99,20,2,0,0,0,4,6,False,1.0,8,0,0,0,0,Made FG,2022-23
963,2,0022200033,h,4,105.0,26.0,121,102,22,0,3,0,0,2,4,False,29.0,-3,0,0,0,0,Opp Made FG,2022-23
964,2,0022200033,h,4,79.0,9.0,123,102,19,2,0,0,0,4,6,False,2.0,2,0,0,0,0,Made FG,2022-23
968,2,0022200033,h,4,70.0,17.4,123,105,21,0,3,1,0,2,4,False,11.0,-3,0,0,0,0,Opp Made FT,2022-23
969,2,0022200033,h,4,52.6,17.200000000000003,123,105,18,0,0,0,0,2,4,False,,-3,0,0,0,0,Turnover,2022-23
972,2,0022200033,h,4,35.4,15.0,123,105,18,0,0,0,0,0,2,False,4.0,-3,0,0,0,0,Defensive Rebound,2022-23
973,2,0022200033,h,4,20.4,20.4,123,105,18,0,0,0,0,0,2,False,,-3,0,0,0,0,Period End,2022-23
976,3,0022200060,h,1,720.0,18.0,0,0,0,0,0,0,0,0,0,False,,0,0,0,0,0,Opp Turnover,2022-23
980,3,0022200060,h,1,702.0,20.0,0,0,0,0,0,0,0,0,0,False,4.0,0,0,1,0,0,Opp Turnover,2022-23
983,3,0022200060,h,1,682.0,10.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,Opp Defensive Rebound,2022-23
989,3,0022200060,h,1,672.0,27.0,2,0,0,2,0,0,0,2,2,True,27.0,2,2,0,0,0,Made FG,2022-23
991,3,0022200060,h,1,645.0,20.0,2,0,2,0,0,0,0,2,2,False,29.0,2,0,0,0,0,Defensive Rebound,2022-23
993,3,0022200060,h,1,625.0,10.0,2,0,2,0,0,0,0,2,2,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
996,3,0022200060,h,1,615.0,13.0,2,0,2,0,0,1,0,0,2,False,6.0,2,0,0,0,0,Defensive Rebound,2022-23
998,3,0022200060,h,1,602.0,11.0,2,0,2,0,0,0,0,0,2,False,18.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
1003,3,0022200060,h,1,591.0,30.0,2,2,2,0,2,0,0,0,0,False,26.0,-2,0,2,0,0,Opp Made FG,2022-23
1004,3,0022200060,h,1,561.0,15.0,2,2,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Turnover,2022-23
1005,3,0022200060,h,1,546.0,21.0,2,2,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Opp Turnover,2022-23
1008,3,0022200060,h,1,525.0,11.0,2,2,0,0,0,0,0,0,0,False,0.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
1011,3,0022200060,h,1,514.0,2.0,2,2,0,0,0,0,0,0,0,False,4.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
1012,3,0022200060,h,1,512.0,6.0,2,4,0,0,2,0,0,0,0,True,1.0,-4,0,0,0,0,Opp Made FG,2022-23
1020,3,0022200060,h,1,506.0,38.0,3,4,-2,1,0,0,1,1,1,False,19.0,1,2,0,0,0,Opp Defensive Rebound,2022-23
1021,3,0022200060,h,1,468.0,6.0,3,4,-1,0,0,0,0,1,1,False,,1,0,0,0,0,Opp Turnover,2022-23
1023,3,0022200060,h,1,462.0,6.0,5,4,-1,2,0,0,0,3,3,True,5.0,3,0,0,0,0,Made FG,2022-23
1024,3,0022200060,h,1,456.0,14.0,5,7,1,0,3,0,0,2,3,True,26.0,-3,0,0,0,0,Opp Made FG,2022-23
1027,3,0022200060,h,1,442.0,26.0,7,7,-2,2,0,0,0,4,5,False,28.0,2,1,0,0,0,Made FG,2022-23
1029,3,0022200060,h,1,416.0,17.0,7,7,0,0,0,0,0,2,4,False,11.0,2,0,0,0,0,Defensive Rebound,2022-23
1035,3,0022200060,h,1,399.0,3.0,9,7,0,2,0,0,1,4,6,True,,4,0,0,1,0,Made FT,2022-23
1037,3,0022200060,h,1,396.0,16.0,9,7,2,0,0,0,0,2,4,False,20.0,4,0,0,0,0,Defensive Rebound,2022-23
1039,3,0022200060,h,1,380.0,14.0,9,7,2,0,0,0,0,2,4,False,0.0,4,0,0,0,0,Opp Defensive Rebound,2022-23
1040,3,0022200060,h,1,366.0,8.0,9,9,2,0,2,0,0,0,2,False,12.0,-2,0,0,0,0,Opp Made FG,2022-23
1044,3,0022200060,h,1,358.0,19.0,9,9,0,0,0,0,0,0,2,False,26.0,-2,1,0,0,0,Opp Defensive Rebound,2022-23
