index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result
16807,34,0022200519,v,2,470.0,19.0,42,37,-2,0,3,1,0,2,2,False,,-3,0,0,0,0,Opp Made FT
16809,34,0022200519,v,2,451.0,19.0,42,37,-5,0,0,0,0,2,2,False,,-3,0,0,0,0,Defensive Rebound
16816,34,0022200519,v,2,432.0,14.0,42,40,-5,3,0,0,1,3,5,False,1.0,3,1,0,0,0,Made FT
16817,34,0022200519,v,2,418.0,19.0,44,40,-2,0,2,0,0,3,5,False,18.0,-2,0,0,0,0,Opp Made FG
16820,34,0022200519,v,2,399.0,20.0,44,42,-4,2,0,0,1,5,5,False,,2,0,0,0,0,Made FT
16821,34,0022200519,v,2,379.0,15.0,46,42,-2,0,2,0,0,2,5,False,5.0,-2,0,0,0,0,Opp Made FG
16827,34,0022200519,v,2,364.0,18.0,46,45,-4,3,0,0,1,5,8,False,1.0,3,1,0,0,0,Made FT
16829,34,0022200519,v,2,346.0,16.0,46,45,-1,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
16831,34,0022200519,v,2,330.0,24.0,46,45,-1,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
16834,34,0022200519,v,2,306.0,21.0,48,45,-1,0,2,0,0,0,3,False,0.0,-2,0,1,0,0,Opp Made FG
16835,34,0022200519,v,2,285.0,17.0,48,47,-3,2,0,0,0,2,5,False,1.0,2,0,0,0,0,Made FG
16842,34,0022200519,v,2,268.0,10.0,50,47,-1,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT
16843,34,0022200519,v,2,258.0,24.0,50,49,-3,2,0,0,0,4,4,False,1.0,2,0,0,0,0,Made FG
16845,34,0022200519,v,2,234.0,19.0,50,49,-1,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
16849,34,0022200519,v,2,215.0,21.0,50,52,-1,3,0,0,1,5,7,True,16.0,5,0,0,0,0,Made FG
16852,34,0022200519,v,2,194.0,19.0,52,52,2,0,2,0,0,3,5,False,17.0,-2,0,0,0,1,Opp Made FG
16854,34,0022200519,v,2,175.0,15.0,52,52,0,0,0,0,0,3,5,False,,-2,0,0,0,0,Defensive Rebound
16855,34,0022200519,v,2,160.0,10.0,55,52,0,0,3,0,0,0,3,True,26.0,-5,0,0,0,0,Opp Made FG
16857,34,0022200519,v,2,150.0,17.0,55,52,-3,0,0,0,0,0,3,False,,-5,0,0,0,0,Defensive Rebound
16858,34,0022200519,v,2,133.0,8.0,55,52,-3,0,0,0,0,0,0,False,,-5,0,0,0,0,Opp Turnover
16861,34,0022200519,v,2,125.0,23.0,55,52,-3,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
16863,34,0022200519,v,2,102.0,7.0,55,52,-3,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
16865,34,0022200519,v,2,95.0,19.0,55,52,-3,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
16866,34,0022200519,v,2,76.0,10.0,57,52,-3,0,2,0,0,0,0,False,11.0,-7,0,0,0,0,Opp Made FG
16869,34,0022200519,v,2,66.0,17.5,57,52,-5,0,0,0,0,0,0,False,,-7,1,0,0,0,Turnover
16871,34,0022200519,v,2,48.5,20.4,57,52,-5,0,0,0,0,0,0,False,,-7,0,0,0,0,Defensive Rebound
16875,34,0022200519,v,2,28.1,12.500000000000002,57,55,-5,3,0,0,1,3,3,False,2.0,3,0,0,0,0,Made FT
16876,34,0022200519,v,2,15.6,15.6,57,55,-2,0,0,0,0,3,3,False,,3,0,0,0,0,Period End
16879,34,0022200519,v,3,720.0,24.0,57,55,-2,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
16881,34,0022200519,v,3,696.0,14.0,57,55,-2,0,0,0,0,0,3,False,,3,0,0,0,0,Defensive Rebound
16884,34,0022200519,v,3,682.0,9.0,57,58,-2,3,0,0,1,3,6,True,1.0,6,0,0,0,0,Made FT
16886,34,0022200519,v,3,673.0,17.0,57,58,1,0,0,0,0,3,3,False,,6,0,0,0,0,Defensive Rebound
16890,34,0022200519,v,3,656.0,7.0,57,59,1,1,0,0,1,4,4,False,,7,0,0,0,0,Defensive Rebound
16892,34,0022200519,v,3,649.0,13.0,57,59,2,0,0,0,0,1,4,False,,7,0,0,0,0,Defensive Rebound
16897,34,0022200519,v,3,636.0,33.0,57,61,2,2,0,0,0,3,6,False,2.0,9,2,0,0,0,Made FG
16900,34,0022200519,v,3,603.0,22.0,57,61,4,0,0,0,0,2,3,False,,9,0,0,0,1,Defensive Rebound
16903,34,0022200519,v,3,581.0,7.0,57,63,4,2,0,0,1,4,5,False,,11,0,0,0,0,Made FT
16908,34,0022200519,v,3,574.0,14.0,58,63,6,0,1,1,0,2,4,False,,-1,0,0,0,0,Opp Made FT
16913,34,0022200519,v,3,560.0,13.0,58,63,5,0,0,0,1,2,4,False,,-1,0,0,0,0,Defensive Rebound
16915,34,0022200519,v,3,547.0,19.0,58,63,5,0,0,0,0,0,2,False,,-1,0,0,0,0,Defensive Rebound
16919,34,0022200519,v,3,528.0,0.0,58,64,5,1,0,0,1,1,3,False,,1,0,0,0,0,Defensive Rebound
16923,34,0022200519,v,3,528.0,12.0,59,64,6,0,1,1,0,1,1,False,,-1,0,0,0,0,Defensive Rebound
16927,34,0022200519,v,3,516.0,28.0,59,64,5,0,0,0,0,1,1,False,,-1,1,0,0,0,Defensive Rebound
16929,34,0022200519,v,3,488.0,20.0,59,64,5,0,0,0,0,0,1,False,,-1,0,0,0,0,Defensive Rebound
16930,34,0022200519,v,3,468.0,23.0,59,66,5,2,0,0,0,2,3,False,19.0,2,0,0,0,0,Made FG
16935,34,0022200519,v,3,445.0,10.0,62,66,7,0,3,1,0,2,2,False,1.0,-3,0,0,0,0,Opp Made FT
16940,34,0022200519,v,3,435.0,20.0,62,68,4,2,0,0,1,4,4,False,,2,0,0,0,1,Made FT
16942,34,0022200519,v,3,415.0,17.0,62,68,6,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
16944,34,0022200519,v,3,398.0,17.0,62,68,6,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
16946,34,0022200519,v,3,381.0,4.0,62,68,6,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
16951,34,0022200519,v,3,377.0,17.0,62,70,6,2,0,0,0,2,4,False,0.0,4,2,0,0,0,Made FG
16952,34,0022200519,v,3,360.0,4.0,64,70,8,0,2,0,0,2,2,False,2.0,-2,0,0,0,0,Opp Made FG
16958,34,0022200519,v,3,356.0,18.0,64,71,6,1,0,0,2,3,3,False,,1,0,0,0,0,Defensive Rebound
16959,34,0022200519,v,3,338.0,6.0,66,71,7,0,2,0,0,1,3,False,15.0,-2,0,0,0,0,Opp Made FG
16960,34,0022200519,v,3,332.0,20.0,66,73,5,2,0,0,0,3,5,False,0.0,2,0,0,0,0,Made FG
16962,34,0022200519,v,3,312.0,17.0,66,73,7,0,0,0,0,2,3,False,,2,0,0,0,0,Defensive Rebound
16964,34,0022200519,v,3,295.0,13.0,66,73,7,0,0,0,0,2,3,False,,2,0,0,0,0,Defensive Rebound
16970,34,0022200519,v,3,282.0,7.0,67,73,7,0,1,1,0,0,2,False,,-1,0,0,0,0,Defensive Rebound
16971,34,0022200519,v,3,275.0,18.0,67,76,6,3,0,0,0,3,5,False,25.0,3,0,0,0,0,Made FG
16973,34,0022200519,v,3,257.0,16.0,67,76,9,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
16974,34,0022200519,v,3,241.0,7.0,67,78,9,2,0,0,0,5,5,False,3.0,5,0,0,0,0,Made FG
16975,34,0022200519,v,3,234.0,16.0,69,78,11,0,2,0,0,2,5,False,1.0,-2,0,0,0,0,Opp Made FG
16977,34,0022200519,v,3,218.0,23.0,69,78,9,0,0,0,0,2,5,False,,-2,0,0,0,0,Defensive Rebound
16983,34,0022200519,v,3,195.0,1.0,71,78,9,0,2,1,0,0,2,False,,-4,0,0,0,0,Opp Made FT
16984,34,0022200519,v,3,194.0,13.0,71,78,7,0,0,0,0,0,2,False,,-4,0,0,0,0,Turnover
16988,34,0022200519,v,3,181.0,8.0,71,78,7,0,0,0,0,0,0,False,,-4,0,1,0,0,Opp Turnover
16990,34,0022200519,v,3,173.0,13.0,71,80,7,2,0,0,0,2,2,False,13.0,2,0,0,0,0,Made FG
16991,34,0022200519,v,3,160.0,9.0,73,80,9,0,2,0,0,2,2,False,1.0,-2,0,0,0,0,Opp Made FG
16994,34,0022200519,v,3,151.0,11.0,73,82,7,2,0,0,1,4,4,False,,2,0,0,0,0,Made FT
16996,34,0022200519,v,3,140.0,12.0,73,82,9,0,0,0,1,2,4,False,,2,0,0,0,0,Opp Turnover
16998,34,0022200519,v,3,128.0,16.0,73,82,9,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
16999,34,0022200519,v,3,112.0,8.0,75,82,9,0,2,0,0,0,2,False,2.0,-2,0,0,0,0,Opp Made FG
17003,34,0022200519,v,3,104.0,20.0,75,82,7,0,0,0,0,0,2,False,,-2,1,0,1,0,Turnover
17014,34,0022200519,v,3,84.0,40.9,75,82,7,0,0,1,0,0,0,False,,-2,1,2,0,0,Defensive Rebound
17015,34,0022200519,v,3,43.1,3.6000000000000014,77,82,7,0,2,0,0,0,0,False,1.0,-4,0,0,0,0,Opp Made FG
17017,34,0022200519,v,3,39.5,12.600000000000001,77,82,5,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
17019,34,0022200519,v,3,26.9,16.599999999999998,77,82,5,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
17023,34,0022200519,v,3,10.3,5.000000000000001,77,82,5,0,0,1,0,0,0,False,,-4,0,0,0,0,Turnover
17026,34,0022200519,v,3,5.3,4.7,79,82,5,0,2,0,0,0,0,False,23.0,-6,0,0,0,0,Opp Made FG
17027,34,0022200519,v,3,0.6,0.5,79,82,3,0,0,0,0,0,0,False,,-6,0,0,0,0,Turnover
17028,34,0022200519,v,3,0.1,0.1,79,82,3,0,0,0,0,0,0,False,,-6,0,0,0,0,Period End
17031,34,0022200519,v,4,720.0,13.0,79,82,3,0,0,0,0,0,0,False,,-6,0,0,0,0,Defensive Rebound
17032,34,0022200519,v,4,707.0,17.0,79,84,3,2,0,0,0,2,2,False,7.0,2,0,0,0,0,Made FG
17034,34,0022200519,v,4,690.0,17.0,79,84,5,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17038,34,0022200519,v,4,673.0,4.0,79,85,5,1,0,0,1,3,3,False,,3,0,0,0,0,Made FT
17040,34,0022200519,v,4,669.0,21.0,79,85,6,0,0,0,0,1,3,False,,3,0,0,0,0,Defensive Rebound
17042,34,0022200519,v,4,648.0,11.0,79,85,6,0,0,0,0,1,3,False,,3,0,0,0,0,Defensive Rebound
17044,34,0022200519,v,4,637.0,5.0,79,85,6,0,0,0,0,0,1,False,,3,0,0,0,0,Defensive Rebound
17045,34,0022200519,v,4,632.0,13.0,79,87,6,2,0,0,0,2,3,False,2.0,5,0,0,0,0,Made FG
17048,34,0022200519,v,4,619.0,28.0,79,87,8,0,0,1,0,2,2,False,,5,0,0,0,0,Defensive Rebound
17051,34,0022200519,v,4,591.0,7.0,79,87,8,0,0,0,0,2,2,False,,5,0,0,0,0,Defensive Rebound
17055,34,0022200519,v,4,584.0,0.0,79,90,8,3,0,0,1,3,5,False,1.0,8,0,0,0,0,Made FT
17057,34,0022200519,v,4,584.0,23.0,79,90,11,0,0,0,0,3,5,False,,8,0,0,0,0,Opp Turnover
17061,34,0022200519,v,4,561.0,28.0,79,90,11,0,0,0,0,3,3,False,,8,1,0,0,0,Defensive Rebound
17063,34,0022200519,v,4,533.0,13.0,79,90,11,0,0,0,0,0,3,False,,8,0,0,0,0,Defensive Rebound
17068,34,0022200519,v,4,520.0,4.0,79,91,11,1,0,0,1,1,4,False,,9,0,0,0,0,Made FT
17070,34,0022200519,v,4,516.0,16.0,79,91,12,0,0,0,1,1,1,False,,9,0,0,0,0,Opp Turnover
17074,34,0022200519,v,4,500.0,12.0,79,94,12,3,0,0,0,4,4,False,26.0,12,0,0,0,0,Made FG
17075,34,0022200519,v,4,488.0,15.0,82,94,15,0,3,0,0,3,4,False,25.0,-3,0,0,0,0,Opp Made FG
17077,34,0022200519,v,4,473.0,24.0,82,94,12,0,0,0,0,3,4,False,,-3,0,0,0,0,Defensive Rebound
17080,34,0022200519,v,4,449.0,7.0,85,94,12,0,3,1,0,0,3,False,1.0,-6,0,0,0,0,Opp Made FT
17081,34,0022200519,v,4,442.0,12.0,85,96,9,2,0,0,0,2,5,False,1.0,2,0,0,0,0,Made FG
17082,34,0022200519,v,4,430.0,14.0,85,96,11,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover
17085,34,0022200519,v,4,416.0,18.0,85,96,11,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17088,34,0022200519,v,4,398.0,11.0,85,96,11,0,0,0,0,0,2,False,,2,0,1,0,0,Opp Turnover
17092,34,0022200519,v,4,387.0,25.0,85,96,11,0,0,0,0,0,2,False,,2,1,0,0,1,Turnover
17093,34,0022200519,v,4,362.0,14.0,88,96,11,0,3,0,0,0,0,False,25.0,-3,0,0,0,0,Opp Made FG
17096,34,0022200519,v,4,348.0,29.0,88,99,8,3,0,0,0,3,3,False,29.0,3,1,0,0,0,Made FG
17097,34,0022200519,v,4,319.0,18.0,88,99,11,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover
17100,34,0022200519,v,4,301.0,3.0,88,99,11,0,0,1,0,3,3,False,,3,0,0,0,0,Turnover
17103,34,0022200519,v,4,298.0,19.0,90,99,11,0,2,0,0,0,3,False,1.0,-2,0,0,0,1,Opp Made FG
17105,34,0022200519,v,4,279.0,12.0,90,99,9,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
17106,34,0022200519,v,4,267.0,12.0,93,99,9,0,3,0,0,0,0,False,24.0,-5,0,0,0,0,Opp Made FG
17110,34,0022200519,v,4,255.0,24.0,93,101,6,2,0,0,0,2,2,False,9.0,2,0,0,1,0,Made FG
17112,34,0022200519,v,4,231.0,19.0,93,101,8,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17114,34,0022200519,v,4,212.0,13.0,93,104,8,3,0,0,0,5,5,False,28.0,5,0,0,1,0,Made FG
17116,34,0022200519,v,4,199.0,20.0,93,104,11,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
17119,34,0022200519,v,4,179.0,29.0,93,104,11,0,0,0,0,3,5,False,,5,1,0,0,0,Turnover
17124,34,0022200519,v,4,150.0,12.0,95,104,11,0,2,1,0,0,3,False,,-2,0,1,0,0,Opp Made FT
17130,34,0022200519,v,4,138.0,23.0,95,104,9,0,0,0,0,0,3,False,,-2,0,1,0,0,Defensive Rebound
17131,34,0022200519,v,4,115.0,3.0,98,104,9,0,3,0,0,0,0,False,25.0,-5,0,0,0,0,Opp Made FG
17132,34,0022200519,v,4,112.0,13.0,98,106,6,2,0,0,0,2,2,False,1.0,2,0,0,0,0,Made FG
17135,34,0022200519,v,4,99.0,6.0,100,106,8,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT
17139,34,0022200519,v,4,93.0,34.1,100,106,6,0,0,0,0,2,2,False,,-2,1,0,0,0,Defensive Rebound
17140,34,0022200519,v,4,58.9,10.5,102,106,6,0,2,0,0,0,2,False,11.0,-4,0,0,0,0,Opp Made FG
17142,34,0022200519,v,4,48.4,29.099999999999998,102,106,4,0,0,0,0,0,2,False,,-4,0,0,0,0,Defensive Rebound
17143,34,0022200519,v,4,19.3,5.5,104,106,4,0,2,0,0,0,0,False,1.0,-6,0,0,0,0,Opp Made FG
17149,34,0022200519,v,4,13.8,6.000000000000001,104,106,2,0,0,0,1,0,0,False,,-6,0,0,1,0,Turnover
17151,34,0022200519,v,4,7.8,0.0,106,106,2,0,2,0,0,0,0,False,0.0,-8,0,0,0,0,Opp Made FG
17154,34,0022200519,v,4,7.8,6.4,106,106,0,0,0,0,0,0,0,False,,-8,0,0,1,0,Turnover
17161,34,0022200519,v,4,1.4,1.4,106,106,0,0,0,0,0,0,0,False,,-8,0,0,0,1,Period End
17166,34,0022200519,v,5,720.0,441.0,106,108,0,2,0,0,0,2,2,True,0.0,2,1,0,0,0,Made FG
17168,34,0022200519,v,5,279.0,27.0,106,108,2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17171,34,0022200519,v,5,252.0,11.0,106,108,2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17173,34,0022200519,v,5,241.0,4.0,106,110,2,2,0,0,0,2,4,False,1.0,4,0,0,0,0,Made FG
17175,34,0022200519,v,5,237.0,20.0,106,110,4,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
17177,34,0022200519,v,5,217.0,10.0,106,110,4,0,0,0,0,2,2,False,,4,0,0,0,0,Defensive Rebound
17179,34,0022200519,v,5,207.0,12.0,106,110,4,0,0,1,0,0,2,False,,4,0,0,0,0,Opp Turnover
17183,34,0022200519,v,5,195.0,12.0,106,110,4,0,0,0,0,0,2,False,,4,0,0,0,0,Defensive Rebound
17186,34,0022200519,v,5,183.0,13.0,106,110,4,0,0,0,0,0,0,False,,4,0,0,0,0,Defensive Rebound
17187,34,0022200519,v,5,170.0,8.0,108,110,4,0,2,0,0,0,0,False,0.0,-2,0,0,0,0,Opp Made FG
17189,34,0022200519,v,5,162.0,23.0,108,110,2,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
17193,34,0022200519,v,5,139.0,13.0,108,110,2,0,0,0,0,0,0,False,,-2,0,1,0,0,Defensive Rebound
17195,34,0022200519,v,5,126.0,27.0,108,110,2,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
17196,34,0022200519,v,5,99.0,11.0,111,110,2,0,3,0,0,0,0,True,26.0,-5,0,0,0,0,Opp Made FG
17198,34,0022200519,v,5,88.0,26.0,111,110,-1,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
17205,34,0022200519,v,5,62.0,8.600000000000001,113,110,-1,0,2,2,0,0,0,False,,-7,0,0,1,0,Opp Made FT
17206,34,0022200519,v,5,53.4,12.399999999999999,113,113,-3,3,0,0,0,3,3,False,27.0,3,0,0,0,0,Made FG
17207,34,0022200519,v,5,41.0,10.0,115,113,0,0,2,0,0,3,3,True,13.0,-2,0,0,0,0,Opp Made FG
17209,34,0022200519,v,5,31.0,14.600000000000001,115,113,-2,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
17212,34,0022200519,v,5,16.4,2.4999999999999982,117,113,-2,0,2,1,0,0,3,False,,-4,0,0,0,0,Opp Made FT
17214,34,0022200519,v,5,13.9,10.2,117,113,-4,0,0,0,0,0,3,False,,-4,0,0,0,0,Defensive Rebound
17217,34,0022200519,v,5,3.7,0.0,119,113,-4,0,2,1,0,0,0,False,,-6,0,0,0,0,Opp Made FT
17219,34,0022200519,v,5,3.7,3.3000000000000003,119,113,-6,0,0,0,0,0,0,False,,-6,0,0,0,0,Defensive Rebound
17220,34,0022200519,v,5,0.4,0.4,119,113,-6,0,0,0,0,0,0,False,,-6,0,0,0,0,Period End
17223,35,0022200533,h,1,720.0,19.0,0,0,0,0,0,0,0,0,0,False,,0,0,0,0,0,Opp Turnover
17224,35,0022200533,h,1,701.0,11.0,3,0,0,3,0,0,0,3,3,True,27.0,3,0,0,0,0,Made FG
17228,35,0022200533,h,1,690.0,10.0,3,2,3,0,2,1,0,3,3,False,2.0,-2,0,0,0,0,Defensive Rebound
17230,35,0022200533,h,1,680.0,19.0,3,2,1,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
17234,35,0022200533,h,1,661.0,10.0,5,2,1,2,0,0,0,2,5,False,3.0,2,1,0,0,0,Made FG
17237,35,0022200533,h,1,651.0,22.0,5,4,3,0,2,0,0,2,5,False,0.0,-2,0,1,0,0,Opp Made FG
17240,35,0022200533,h,1,629.0,21.0,7,4,1,2,0,0,0,4,4,False,1.0,2,1,0,0,0,Made FG
17241,35,0022200533,h,1,608.0,6.0,7,6,3,0,2,0,0,2,4,False,2.0,-2,0,0,0,0,Opp Made FG
17243,35,0022200533,h,1,602.0,25.0,7,6,1,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
17244,35,0022200533,h,1,577.0,11.0,7,8,1,0,2,0,0,0,2,True,1.0,-4,0,0,0,0,Opp Made FG
17247,35,0022200533,h,1,566.0,22.0,7,8,-1,0,0,0,0,0,2,False,,-4,0,0,0,0,Defensive Rebound
17248,35,0022200533,h,1,544.0,9.0,7,11,-1,0,3,0,0,0,0,False,29.0,-7,0,0,0,0,Opp Made FG
17250,35,0022200533,h,1,535.0,24.0,7,11,-4,0,0,0,0,0,0,False,,-7,0,0,0,0,Defensive Rebound
17252,35,0022200533,h,1,511.0,11.0,7,11,-4,0,0,0,0,0,0,False,,-7,0,0,0,0,Defensive Rebound
17255,35,0022200533,h,1,500.0,3.0,9,11,-4,2,0,0,1,2,2,False,,2,0,0,0,0,Made FT
17256,35,0022200533,h,1,497.0,14.0,9,13,-2,0,2,0,0,2,2,False,1.0,-2,0,0,0,0,Opp Made FG
17259,35,0022200533,h,1,483.0,31.0,11,13,-4,2,0,0,0,4,4,False,6.0,2,1,0,0,0,Made FG
17260,35,0022200533,h,1,452.0,5.0,11,15,-2,0,2,0,0,2,4,False,2.0,-2,0,0,0,0,Opp Made FG
17262,35,0022200533,h,1,447.0,13.0,11,15,-4,0,0,1,0,2,4,False,,-2,0,0,0,0,Turnover
17266,35,0022200533,h,1,434.0,16.0,11,15,-4,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
17272,35,0022200533,h,1,418.0,7.0,13,15,-4,2,0,0,1,2,4,False,3.0,2,0,0,1,0,Defensive Rebound
17274,35,0022200533,h,1,411.0,16.0,13,15,-2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17275,35,0022200533,h,1,395.0,12.0,15,15,-2,2,0,0,0,4,4,False,2.0,4,0,0,0,0,Made FG
17276,35,0022200533,h,1,383.0,16.0,15,18,0,0,3,0,0,2,4,True,26.0,-3,0,0,0,0,Opp Made FG
17277,35,0022200533,h,1,367.0,20.0,17,18,-3,2,0,0,0,4,6,False,3.0,2,0,0,0,0,Made FG
17278,35,0022200533,h,1,347.0,14.0,17,20,-1,0,2,0,0,2,4,False,5.0,-2,0,0,0,0,Opp Made FG
17279,35,0022200533,h,1,333.0,16.0,19,20,-3,2,0,0,0,4,6,False,15.0,2,0,0,0,0,Made FG
17281,35,0022200533,h,1,317.0,12.0,19,20,-1,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
17283,35,0022200533,h,1,305.0,16.0,19,20,-1,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
17292,35,0022200533,h,1,289.0,5.0,19,20,-1,0,0,1,0,0,2,False,,2,0,0,0,0,Defensive Rebound
17294,35,0022200533,h,1,284.0,21.0,19,20,-1,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
17299,35,0022200533,h,1,263.0,6.0,19,22,-1,0,2,1,0,0,0,False,2.0,-2,0,0,0,0,Defensive Rebound
17300,35,0022200533,h,1,257.0,20.0,21,22,-3,2,0,0,0,2,2,False,2.0,2,0,0,0,0,Made FG
17301,35,0022200533,h,1,237.0,14.0,21,24,-1,0,2,0,0,2,2,False,12.0,-2,0,0,0,0,Opp Made FG
17302,35,0022200533,h,1,223.0,14.0,21,24,-3,0,0,0,0,2,2,False,,-2,0,0,0,0,Turnover
17306,35,0022200533,h,1,209.0,12.0,21,27,-3,0,3,1,0,0,2,False,,-5,0,0,0,0,Opp Made FT
17309,35,0022200533,h,1,197.0,7.0,24,27,-6,3,0,0,1,3,5,False,5.0,3,0,0,0,0,Made FT
17310,35,0022200533,h,1,190.0,25.0,24,29,-3,0,2,0,0,3,3,False,2.0,-2,0,0,0,0,Opp Made FG
17313,35,0022200533,h,1,165.0,26.0,24,29,-5,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
17314,35,0022200533,h,1,139.0,2.0,26,29,-5,2,0,0,0,2,5,False,12.0,2,0,0,0,0,Made FG
17321,35,0022200533,h,1,137.0,29.0,26,31,-3,0,2,0,0,2,5,False,0.0,-2,0,1,0,1,Opp Made FG
17326,35,0022200533,h,1,108.0,20.0,26,31,-5,0,0,0,0,2,2,False,,-2,1,0,0,0,Defensive Rebound
17328,35,0022200533,h,1,88.0,13.0,29,31,-5,3,0,0,1,3,5,False,28.0,3,0,0,0,0,Made FG
17330,35,0022200533,h,1,75.0,13.0,29,31,-2,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
17332,35,0022200533,h,1,62.0,5.100000000000001,29,31,-2,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
17334,35,0022200533,h,1,56.9,5.899999999999999,29,31,-2,0,0,0,0,0,3,False,,3,0,0,0,0,Defensive Rebound
17335,35,0022200533,h,1,51.0,8.5,31,31,-2,2,0,0,0,2,5,False,19.0,5,0,0,0,0,Made FG
17336,35,0022200533,h,1,42.5,11.0,31,34,0,0,3,0,0,2,2,True,28.0,-3,0,0,0,0,Opp Made FG
17339,35,0022200533,h,1,31.5,3.0,33,34,-3,2,0,0,1,4,4,False,,2,0,0,0,0,Made FT
17341,35,0022200533,h,1,28.5,23.1,33,34,-1,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
17343,35,0022200533,h,1,5.4,4.6000000000000005,33,34,-1,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
17344,35,0022200533,h,1,0.8,0.8,33,34,-1,0,0,0,0,0,2,False,,2,0,0,0,0,Period End
17346,35,0022200533,h,2,720.0,10.0,35,34,-1,2,0,0,0,2,4,True,2.0,4,0,0,0,0,Made FG
17347,35,0022200533,h,2,710.0,20.0,35,36,1,0,2,0,0,2,2,True,1.0,-2,0,0,0,0,Opp Made FG
17349,35,0022200533,h,2,690.0,24.0,35,36,-1,0,0,0,0,2,2,False,,-2,0,0,0,0,Defensive Rebound
17350,35,0022200533,h,2,666.0,4.0,35,38,-1,0,2,0,0,0,2,False,2.0,-4,0,0,0,0,Opp Made FG
17357,35,0022200533,h,2,662.0,31.0,37,38,-3,2,0,0,2,2,4,False,1.0,2,1,0,0,0,Made FG
17359,35,0022200533,h,2,631.0,12.0,37,38,-1,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
17362,35,0022200533,h,2,619.0,9.0,37,38,-1,0,0,1,1,2,2,False,,2,0,0,0,0,Turnover
17364,35,0022200533,h,2,610.0,19.0,37,38,-1,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
17368,35,0022200533,h,2,591.0,19.0,37,38,-1,0,0,0,0,0,2,False,,2,1,0,0,0,Defensive Rebound
17369,35,0022200533,h,2,572.0,4.0,37,40,-1,0,2,0,0,0,0,False,2.0,-2,0,0,0,0,Opp Made FG
17377,35,0022200533,h,2,568.0,34.0,37,40,-3,0,0,0,2,0,0,False,,-2,0,0,0,0,Defensive Rebound
17382,35,0022200533,h,2,534.0,21.0,37,40,-3,0,0,0,0,0,0,False,,-2,1,0,0,0,Defensive Rebound
17383,35,0022200533,h,2,513.0,3.0,37,40,-3,0,0,0,0,0,0,False,,-2,0,0,0,0,Opp Turnover
